id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
25682,345748584.0,1924.0,2,local-gov,214242.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
4574,852484231.0,706.0,1,local-gov,253456.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
1371,585272794.0,5964.0,3,private,205100.0,some-college,10.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,1.0
14834,179548828.0,5504.0,0,federal-gov,234151.0,hs-grad,9.0,never-married,adm-clerical,unmarried,black,female,0,0,2,USA,united-states,0.0
9303,476445569.0,4662.0,3,private,193553.0,hs-grad,9.0,divorced,other-service,not-in-family,black,female,0,0,0,USA,united-states,0.0
8557,772455862.0,4016.0,2,private,176716.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1.0
13640,123950990.0,1248.0,3,private,179646.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
656,360046517.0,3997.0,3,local-gov,231196.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0.0
6660,736340057.0,2057.0,3,self-emp-inc,182211.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
1205,793024773.0,1247.0,0,private,91931.0,11th,7.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states,0.0
18650,184746197.0,7846.0,3,private,205100.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,4,USA,united-states,1.0
6677,766111112.0,6589.0,2,private,101782.0,hs-grad,9.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
8993,148611548.0,5140.0,0,private,211527.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,3,USA,united-states,0.0
18107,561725620.0,7914.0,3,private,162951.0,9th,5.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,1.0
23069,938739736.0,8352.0,1,private,25610.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,other,male,0,0,2,JPN,japan,1.0
24612,698916315.0,5674.0,2,private,456236.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
23095,146287709.0,142.0,0,private,345403.0,10th,6.0,never-married,other-service,own-child,white,male,0,0,2,USA,united-states,0.0
15904,825772982.0,8066.0,4,self-emp-inc,217801.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,0,USA,united-states,0.0
9172,246957387.0,5782.0,1,private,185670.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
19449,599650537.0,1033.0,1,private,245090.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,MEX,mexico,0.0
21382,284207512.0,9784.0,0,private,199586.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,0.0
18997,686193910.0,233.0,2,local-gov,282461.0,assoc-voc,11.0,married-civ-spouse,protective-serv,husband,white,male,0,0,2,USA,united-states,1.0
15725,332007411.0,6291.0,3,local-gov,283037.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
13904,658434778.0,1692.0,2,private,106679.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
4290,267990943.0,7191.0,0,private,277695.0,preschool,1.0,never-married,farming-fishing,not-in-family,white,male,0,0,2,MEX,mexico,0.0
19962,531478773.0,7857.0,4,local-gov,120617.0,hs-grad,9.0,separated,protective-serv,unmarried,black,female,0,0,2,USA,united-states,0.0
18855,854793285.0,9695.0,3,self-emp-inc,189933.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
8413,399946445.0,1017.0,1,private,403433.0,bachelors,13.0,never-married,prof-specialty,not-in-family,black,male,0,0,3,USA,united-states,1.0
17914,365037185.0,6876.0,3,private,208067.0,hs-grad,9.0,divorced,craft-repair,other-relative,white,male,0,0,2,USA,united-states,0.0
6453,263782307.0,4883.0,2,private,55272.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
26769,797833020.0,3466.0,4,self-emp-not-inc,162130.0,5th-6th,3.0,married-civ-spouse,exec-managerial,husband,white,male,0,2,4,USA,united-states,1.0
17621,932535537.0,8631.0,4,private,40269.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
25312,923508054.0,6392.0,0,,225775.0,some-college,10.0,never-married,,own-child,white,male,0,0,2,USA,united-states,0.0
8781,240931084.0,4265.0,0,private,115815.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,0,USA,united-states,0.0
6195,153020532.0,9892.0,2,private,188834.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
2927,941638665.0,2410.0,2,private,60001.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
21507,762842729.0,5623.0,2,,210875.0,11th,7.0,divorced,,not-in-family,black,female,0,0,2,USA,united-states,0.0
1870,886240910.0,7410.0,3,private,102569.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,4,USA,united-states,1.0
6839,640032547.0,3952.0,3,local-gov,237356.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,2,0,2,USA,united-states,1.0
17184,545257116.0,9593.0,3,private,135339.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,2,CHN,china,1.0
4591,715563625.0,3787.0,1,self-emp-not-inc,162551.0,12th,8.0,married-civ-spouse,sales,wife,asian-pac-islander,female,0,0,3,,,0.0
26886,118671723.0,,0,private,25265.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states,0.0
12401,502290927.0,8961.0,1,private,165503.0,bachelors,13.0,never-married,sales,own-child,white,female,0,0,4,USA,united-states,0.0
5625,428964257.0,8547.0,2,local-gov,145178.0,hs-grad,9.0,married-civ-spouse,other-service,wife,black,female,0,0,2,JAM,jamaica,1.0
19828,234524542.0,9387.0,4,local-gov,142166.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,0.0
586,972947193.0,2786.0,3,private,227475.0,bachelors,13.0,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
1437,993820400.0,3035.0,0,federal-gov,163205.0,assoc-voc,11.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
18999,134137224.0,9810.0,1,private,152263.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
22924,630637167.0,106.0,1,private,134737.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
15591,925601674.0,4735.0,3,private,237295.0,some-college,10.0,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states,0.0
3043,275034978.0,2858.0,4,private,180920.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1.0
10098,698070179.0,3781.0,3,private,192390.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
13719,227453705.0,6624.0,1,private,140612.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,3,2,USA,united-states,0.0
19981,616157127.0,5539.0,0,private,195985.0,hs-grad,9.0,never-married,other-service,not-in-family,white,female,0,0,3,USA,united-states,0.0
17287,958119872.0,3626.0,1,self-emp-not-inc,136204.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,1,USA,united-states,1.0
9152,848579820.0,6079.0,2,private,254440.0,assoc-voc,11.0,never-married,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,0.0
18946,291284247.0,7415.0,3,local-gov,78859.0,masters,14.0,widowed,prof-specialty,unmarried,white,female,0,1,0,USA,united-states,0.0
25257,378312740.0,8638.0,2,local-gov,347491.0,assoc-acdm,12.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
16341,236091492.0,9828.0,2,private,167482.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,male,0,0,4,USA,united-states,0.0
13848,268899644.0,9956.0,1,self-emp-not-inc,175509.0,hs-grad,9.0,divorced,tech-support,not-in-family,white,male,0,0,3,USA,united-states,0.0
16197,330181523.0,1134.0,0,private,207621.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
14556,857823185.0,7844.0,1,private,141545.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,3,2,USA,united-states,0.0
6293,329579387.0,8253.0,3,private,84278.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
23407,501281940.0,4173.0,0,private,116800.0,assoc-acdm,12.0,never-married,protective-serv,own-child,white,male,0,0,3,USA,united-states,0.0
14644,560375832.0,8431.0,0,private,266255.0,hs-grad,9.0,never-married,sales,own-child,white,female,0,0,2,USA,united-states,0.0
12709,465398212.0,3529.0,0,private,149396.0,some-college,10.0,never-married,other-service,other-relative,black,female,0,0,1,HTI,haiti,0.0
18382,505699597.0,9785.0,2,private,240124.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
11562,265480272.0,2572.0,3,self-emp-not-inc,456956.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0.0
18387,840471856.0,7855.0,0,federal-gov,54377.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,3,USA,united-states,0.0
1187,264912529.0,7597.0,3,private,46788.0,bachelors,13.0,divorced,craft-repair,unmarried,white,male,0,0,1,USA,united-states,0.0
23085,466224445.0,8224.0,1,private,260560.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
13396,273829522.0,4948.0,2,local-gov,145246.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
6964,125357294.0,579.0,1,private,261511.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
19236,881254468.0,8059.0,2,private,103710.0,hs-grad,9.0,never-married,sales,unmarried,white,female,0,0,3,USA,united-states,0.0
26340,659036345.0,6743.0,0,,179484.0,12th,8.0,never-married,,own-child,other,male,0,0,2,USA,united-states,0.0
18967,887532622.0,3125.0,4,private,71385.0,hs-grad,9.0,divorced,handlers-cleaners,not-in-family,white,female,0,0,0,USA,united-states,0.0
26950,971226199.0,3304.0,0,private,85088.0,some-college,10.0,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0.0
18898,619086951.0,9053.0,2,private,370549.0,some-college,10.0,married-civ-spouse,sales,wife,white,female,0,0,1,USA,united-states,1.0
14614,188110525.0,1058.0,0,private,159297.0,some-college,10.0,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,0,USA,united-states,0.0
7268,928714895.0,3761.0,2,self-emp-not-inc,32546.0,prof-school,15.0,divorced,prof-specialty,unmarried,white,male,2,0,2,USA,united-states,1.0
16135,687875169.0,5335.0,3,self-emp-not-inc,181139.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
25705,968318967.0,5096.0,3,private,208748.0,5th-6th,3.0,divorced,machine-op-inspct,unmarried,other,female,0,0,2,DOM,dominican-republic,0.0
13000,345353551.0,9547.0,1,private,214702.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
19752,870076008.0,2164.0,3,private,146015.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
17594,250296638.0,5494.0,2,private,102180.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
16916,589747725.0,9781.0,2,private,213844.0,hs-grad,9.0,married-af-spouse,craft-repair,wife,black,female,0,0,2,USA,united-states,1.0
22277,727032078.0,8152.0,2,private,326352.0,masters,14.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,0.0
27831,813714378.0,9004.0,0,,229826.0,some-college,10.0,never-married,,own-child,white,male,0,0,1,USA,united-states,0.0
11227,408498427.0,6883.0,1,self-emp-not-inc,159322.0,some-college,10.0,never-married,craft-repair,own-child,white,male,0,3,4,USA,united-states,0.0
13730,123897900.0,6801.0,3,private,193116.0,10th,6.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0.0
26664,493565021.0,3550.0,1,private,164707.0,some-college,10.0,never-married,sales,other-relative,white,female,0,0,2,,,0.0
24144,582974524.0,4279.0,2,self-emp-not-inc,120539.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,1.0
12918,963209678.0,5538.0,2,self-emp-not-inc,246862.0,hs-grad,9.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,ITA,italy,1.0
11378,925123471.0,296.0,2,self-emp-not-inc,200863.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,0.0
13783,827918786.0,2493.0,0,private,161638.0,hs-grad,9.0,never-married,machine-op-inspct,other-relative,white,female,0,0,2,COL,columbia,0.0
11615,938637794.0,4726.0,2,state-gov,200904.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,black,female,0,0,1,USA,united-states,1.0
1039,121618268.0,7293.0,1,self-emp-inc,189502.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,1.0
2133,493792433.0,6995.0,2,private,180477.0,10th,6.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
12794,644278884.0,4707.0,2,private,173704.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0.0
13905,762823790.0,5018.0,4,local-gov,214594.0,7th-8th,4.0,married-civ-spouse,protective-serv,husband,white,male,1,0,2,USA,united-states,0.0
23861,389143752.0,8113.0,3,self-emp-inc,94606.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,3,USA,united-states,1.0
3334,598542117.0,4550.0,1,private,72967.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
20683,397385955.0,9936.0,1,private,98725.0,10th,6.0,divorced,handlers-cleaners,unmarried,white,female,0,0,3,USA,united-states,0.0
17204,980043763.0,5540.0,3,private,285224.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0.0
20935,465856622.0,3577.0,0,private,214542.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0.0
19463,312727133.0,6071.0,0,private,219140.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0.0
23272,180993414.0,2468.0,4,,255276.0,some-college,10.0,married-civ-spouse,,husband,white,male,0,0,3,USA,united-states,1.0
826,891810479.0,5901.0,0,local-gov,90730.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1.0
3008,231229315.0,4109.0,0,state-gov,158206.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,white,male,0,0,1,USA,united-states,0.0
18672,280205796.0,2853.0,1,private,308691.0,masters,14.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0.0
3717,187753527.0,5272.0,4,local-gov,159908.0,bachelors,,married-civ-spouse,adm-clerical,wife,white,female,0,1,2,USA,united-states,0.0
25899,931491382.0,7266.0,1,private,220066.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,4,0,3,USA,united-states,1.0
1144,627944441.0,8403.0,2,local-gov,163434.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1.0
9753,520992980.0,9466.0,3,private,166368.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
20580,855833544.0,1088.0,0,private,102942.0,bachelors,13.0,never-married,prof-specialty,own-child,white,female,0,4,2,USA,united-states,1.0
7558,427273476.0,5839.0,3,private,99476.0,hs-grad,9.0,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states,0.0
4630,969733815.0,1603.0,2,private,59380.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0.0
26244,818016449.0,3462.0,2,private,111829.0,masters,14.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
1158,364145747.0,7567.0,3,private,134680.0,hs-grad,9.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
23617,932175980.0,1505.0,2,state-gov,227910.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1.0
17993,901353637.0,6759.0,2,state-gov,166744.0,hs-grad,9.0,married-spouse-absent,other-service,unmarried,white,female,0,0,0,USA,united-states,0.0
23271,588441638.0,5593.0,1,self-emp-not-inc,189878.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
16286,291257259.0,196.0,0,local-gov,210029.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,0,USA,united-states,0.0
22640,154635359.0,9393.0,0,private,110998.0,some-college,10.0,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,2,PHL,philippines,0.0
24398,282618475.0,2942.0,4,,528618.0,10th,6.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0.0
1302,980292655.0,1873.0,4,private,119558.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
4915,467161619.0,5614.0,1,private,140206.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
9266,671687698.0,654.0,0,,38455.0,some-college,10.0,never-married,,not-in-family,white,male,0,0,0,USA,united-states,0.0
27829,881394851.0,8048.0,1,private,204461.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
22781,362712922.0,9751.0,3,private,317733.0,doctorate,16.0,widowed,tech-support,unmarried,white,male,0,4,2,USA,united-states,1.0
264,985410796.0,7375.0,2,private,19899.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states,1.0
1912,511743772.0,3646.0,1,private,211331.0,hs-grad,9.0,never-married,exec-managerial,not-in-family,white,male,0,0,3,MEX,mexico,0.0
18334,699217082.0,4981.0,0,private,241025.0,bachelors,13.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states,0.0
3882,299341350.0,4421.0,3,private,35224.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
27116,256701068.0,8091.0,1,state-gov,149624.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
